# "asas_sn_id":12702,"gaia_id":5211052415435948544,"pstarrs_g_mag":13.1350002289,"g_mag_abs":20.6539014276,"name":"VX Men"
jd,flux,flux_err,mag,mag_err,limit,fwhm,cam,asas_sn_id
2458840.7837162,20.29838767326504,0.059371645650306795,13.131411765481113,0.0031792868716850726,17.71869289451097,1.55,bi,12702
2458793.7627125,23.169748468545283,0.08586922542390853,12.98776232452673,0.004028361150226377,17.318046747942894,1.39,bH,12702
2458570.6079081,15.964433599281172,0.10973550417926804,13.39218183514843,0.007471465942854226,17.051772703068956,1.49,bE,12702
2458448.820609,24.00077270742699,0.12445323780639925,12.949502562048053,0.005636287636829123,16.91512511192997,1.39,bH,12702
2458448.7854953,24.94434638403117,0.10864366549763203,12.907635300735091,0.0047341765921714,17.062629587139128,1.41,bE,12702
2458825.6462847,17.28863749998023,0.1002777384392348,13.305663701497112,0.006304576736130977,17.149629284526007,1.61,bj,12702
2458128.7054218,17.612615777130006,0.08983537397535792,13.2855059698413,0.005544159190265419,17.269022161275675,1.63,bj,12702
2458829.6990622,20.926839151323605,0.17225810778459208,13.098306531703583,0.008947221906040304,16.562191430736988,2.04,bH,12702
2458794.6639756,19.526750996589914,0.09830449883039448,13.173490651752616,0.005472119562473777,17.17120712783572,1.46,bE,12702
2458773.7034503,18.99632899570215,0.22807695315742532,13.203391416077409,0.013050402093422486,16.257437104763515,1.54,bE,12702
2458453.8148552,25.303289913297416,0.09596592271833074,12.89212314362116,0.004122419887723194,17.197348002872538,1.71,bj,12702
2458198.5692189,20.169368828874354,0.03869054069385117,13.1383348527575,0.002085089320028158,18.183628614050733,1.49,bi,12702
2458826.7727876,19.147324856753265,0.13933585186872455,13.194795358127188,0.007909826256871094,16.792483418633818,1.50,bH,12702
2458798.7316004,16.48787132767224,0.1922266223315509,13.357154148471146,0.012672465513755466,16.443106774195428,1.38,bi,12702
2458609.4883749,23.284472738482833,0.08931291212736157,12.982399602111753,0.004169269942363961,17.27535498604926,1.53,bj,12702
2458622.5311188,15.247126114451564,0.24291492759810693,13.442095640985784,0.017317228361500202,16.189005101762767,1.71,bH,12702
2458766.8027592,17.251819749671565,0.11639521931609939,13.307978342518723,0.007333518699515698,16.987802754026827,1.41,bi,12702
2458627.4481694,25.194048925627584,0.127801879665138,12.896820701278894,0.005513805542039564,16.886297508142214,2.18,bE,12702
2458775.8580307,24.246938869388373,0.09764757090949057,12.938423328446692,0.004377404694415031,17.178487000926424,1.50,bE,12702
2458625.5221759,19.42818377968162,0.1001205829986908,13.178985114777866,0.00560148709137516,17.151332186878957,1.49,bH,12702
2458496.6007067,24.710467570526518,0.08352708891957339,12.917863214323535,0.003674164148609837,17.34807224727258,1.48,bF,12702
2458492.7482005,17.77871037213317,0.10530625272280669,13.27531498471519,0.006438223908319958,17.096505214285898,1.41,bH,12702
2458557.6723422,24.470779771859057,0.08933253771776493,12.928446100903182,0.003968021672423177,17.275116432935874,1.59,bF,12702
2458894.5687379,23.64343718770925,0.08527328279197183,12.96578909032676,0.003920257030522696,17.325608155256496,1.60,bj,12702
2458503.6852791,25.645846975422995,0.13996597022178348,12.877523005844635,0.005932224593709414,16.787584464056387,1.55,bj,12702
2458462.7564361,23.210487916401743,0.0652753105220424,12.985854947233165,0.0030568691505335776,17.615768245222394,1.48,bE,12702
2458101.7035696,22.46132435359794,0.06099170875820903,13.02147722393533,0.002951532802033087,17.68946360937825,1.45,bi,12702
2458564.5831296,22.641447781155687,0.11993608274144553,13.01280513762772,0.005757816752167248,16.955265961075654,1.48,bi,12702
2458907.5912772,15.937307155199553,0.09812204502185116,13.394028265396276,0.006692121556312332,17.17322413387491,1.39,bi,12702
2458614.4796802,15.816792351176435,0.11121537139072049,13.402269589585302,0.007642907017224118,17.03722857028722,1.45,bi,12702
2458455.6649986,23.16651630410358,0.07185977222182142,12.987913794567616,0.0033716095696857767,17.511426020787543,1.40,bi,12702
2458578.5652722,25.29158665965471,0.10437661200131798,12.892625433468696,0.00448579366168624,17.106132621880796,1.43,bH,12702
2458847.7469521,25.53859855338684,0.09326740072094471,12.88207296878424,0.003969583893468711,17.22831592761054,1.46,bE,12702
2458752.8834468,24.162549849154274,0.08753776804728697,12.942208714733097,0.003937901772433021,17.297151938440344,1.63,bj,12702
2458855.8001558,24.157688926214522,0.12556221200569262,12.942427160675244,0.005649574578116122,16.905493216494737,1.48,bE,12702
2458588.5847883,23.220882810184698,0.09962949371871183,12.985368805534709,0.00466360081312775,17.156670802954313,1.49,bH,12702
2458457.7079465,22.160555484888167,0.032348307943279316,13.036114016324674,0.0015866571715745332,18.37801168951119,1.48,bF,12702
2458137.7140586,20.964410108007883,0.03852689872960471,13.096359005211625,0.001997531226529997,18.18823048307182,1.65,bj,12702
2458860.7553505,19.24149358219255,0.17760342820755798,13.18946867167008,0.010032859650359587,16.52901225010409,1.38,bH,12702
2458713.8853786,24.82655625893501,0.12011506619131354,12.912774417582842,0.005258878967911123,16.953646899067834,1.44,bE,12702
2458468.6937431,17.237072505556394,0.10745033166794286,13.30890685119413,0.006775735191219648,17.074621210516266,1.50,bF,12702
2458456.7436623,16.722962763803974,0.08692835364424359,13.341782565424436,0.005650155552709191,17.30473697518814,1.48,bi,12702
2458534.6423109,24.07839484835452,0.16007640400414277,12.94599679245165,0.007226232994544546,16.641822312343983,1.60,bj,12702
2458475.6923332,25.891605405964587,0.171009364577867,12.867168173161476,0.007179150971594697,16.570090878252213,1.53,bj,12702
2458461.8013015,20.245161290350783,0.06318919228413063,13.134262519579153,0.0033926084199388295,17.651033601366876,1.53,bF,12702
2458829.6633045,24.632526062370808,0.2463949195814941,12.921293244867254,0.0108726390498627,16.173561239282538,1.61,bj,12702
2458195.6539404,24.93878649475486,0.08974967844554206,12.907877329363142,0.003911737980149491,17.27005835827665,1.71,bj,12702
2458548.6291462,22.92425894439132,0.06048209968405984,12.999327358653197,0.0028677661013835924,17.698573462361573,1.48,bE,12702
2458519.7168702,24.594295814178043,0.08359852264923202,12.922979641483664,0.0036946762000380543,17.347144104775133,1.47,bE,12702
2458648.4541431,16.430182610785618,0.17537256863129305,13.360959646376287,0.011601962176780244,16.542736453914685,1.54,bH,12702
2458110.7427919,23.88050240781107,0.07860604772032954,12.954956973734717,0.003577870965972747,17.414000709749285,2.03,bj,12702
2458533.606152,21.10488935109086,0.12433487757384129,13.089107923349061,0.006403568566993588,16.916158183780613,1.53,bF,12702
2458539.6254465,16.294392987035806,0.12378501756243615,13.369970156319686,0.008257376156333839,16.920970404895936,1.45,bH,12702
2458715.8782232,19.045270763819335,0.10474919467316259,13.200597743927815,0.005978272596324213,17.10226387960998,1.48,bE,12702
2458095.7215544,20.053202857574583,0.05412808479466739,13.144606254420095,0.0029339390417919705,17.819083959464695,1.47,bi,12702
2458432.7104956,24.018314818467065,0.08678829973715922,12.94870928975186,0.003927632272411711,17.306487660888394,1.53,bE,12702
2458853.7881753,20.134104861338606,0.05662615117089086,13.140234806907443,0.00305701021923125,17.77009800139178,1.36,bi,12702
2458574.5989899,24.235860024484538,0.0771378431603918,12.938919533430845,0.003459562879607831,17.43447188279912,1.43,bE,12702
2458185.6148444,21.220416853875058,0.040783641665646624,13.083180844957106,0.002089028014576972,18.126425605612578,1.44,bi,12702
2458823.7514597,16.145594706191233,0.11247040677201303,13.379930506198683,0.0075717521942139385,17.02504494679709,1.61,bF,12702
2458146.582446,23.84552684959586,0.13063789849351642,12.956548316539674,0.005954899493287094,16.862467647675047,1.48,bi,12702
2458222.5928315,20.11571734384266,0.058810860626671194,13.141226811033473,0.0031778557738990315,17.72899677436884,1.59,bj,12702
2458466.7817019,20.29033460673985,0.061260320133002644,13.131842599737986,0.0032817253033508792,17.6846924564316,1.50,bF,12702
2458378.8669239,17.832366956281444,0.095291909463025,13.272043140980594,0.005808436014901791,17.205000537829577,1.68,bj,12702
2458552.618046,24.526360491149152,0.08522275621117241,12.925982854077755,0.0037768926497572493,17.326251672138216,1.49,bE,12702
2458825.7835299,20.9046507601199,0.07790270679872204,13.099458331076042,0.004050622810572921,17.423759241736843,1.40,bE,12702
2458575.5523234,24.879433649517974,0.09462510325739465,12.910464397437114,0.004134072123778287,17.21262469538739,1.44,bH,12702
2458536.7225447,25.625380598083957,0.14370534714857894,12.87838981122805,0.0060955763639902,16.75895829107327,1.54,bj,12702
2458862.8448446,24.007642603645742,0.14747608501937876,12.949191829229642,0.006677044267062916,16.73083661127013,1.53,bF,12702
2458600.5260285,22.6094357430466,0.059653759279771665,13.014341312475784,0.002867875316850641,17.71354606799725,1.53,bE,12702
2458756.8712016,22.830427971973847,0.05375629738092092,13.003780490498764,0.0025593369556833755,17.826567241945884,1.50,bF,12702
2458563.6102636,26.046245124626708,0.14784856188062992,12.860702813672562,0.006169985646566601,16.72809785016517,1.60,bj,12702
2458087.7435329,23.5229545270203,0.0834228976430477,12.971335949712017,0.003854833054722266,17.34942743463329,1.55,bi,12702
2458811.8088381,15.85521456231228,0.11183123818762773,13.399635313438836,0.007666606667760963,17.031232777934303,1.53,bF,12702
2458058.7064873,14.936979824754172,0.12197737353671999,13.464408636287672,0.008876232225380932,16.93694241712191,1.97,bi,12702
2458139.6012193,22.7611474101495,0.06544567397434846,13.007080243645124,0.003125352200579755,17.612938250121427,1.49,bi,12702
2458584.5095036,25.82228274935517,0.09431046107093136,12.870079041628685,0.003969880266756551,17.21624094127961,1.46,bE,12702
2458535.7407976,21.81159120654801,0.12686220949519253,13.053347248452878,0.006322037886517817,16.89430993390339,1.64,bF,12702
2458765.8104623,23.6467255100955,0.09695731481467464,12.965638096950137,0.004456785596937348,17.18618916290248,1.53,bF,12702
2458538.5209173,20.064016047908677,0.0696650781511514,13.144020955995163,0.0037740655137560564,17.545102789831695,1.56,bF,12702
2458422.8343887,26.080431729543413,0.12177120936485152,12.859278681453223,0.005075069751596617,16.938779063359885,1.55,bE,12702
2458767.7422463,16.099859779135954,0.1183042786345917,13.383010388322589,0.007987125911379456,16.970139482040768,1.40,bi,12702
2458821.7734573,23.64309472208402,0.0821457813567657,12.965804816890465,0.0037765315339912823,17.366177449181922,1.46,bH,12702
2458844.6536797,17.406281551163882,0.0973590676478625,13.29830061210689,0.006079705950936387,17.181699595812372,1.55,bj,12702
2458855.6407134,23.167196301149943,0.09700863663267237,12.987881925875428,0.004551442862668317,17.1856146088967,1.57,bj,12702
2458537.6615613,24.706303390923697,0.11455851748381943,12.918046196759684,0.00504001451490102,17.005072149590575,1.45,bE,12702
2458764.8138166,22.664942591863067,0.057367287304989405,13.011679063858189,0.0027511981033222195,17.755979826126357,1.46,bF,12702
2458439.6450326,26.0857332734183,0.10472056195851202,12.859057999018715,0.004363561360837122,17.102560701219268,1.71,bE,12702
2458832.79781,24.55230881160196,0.1300083435291812,12.924834777571458,0.005755606039492647,16.867712549282658,1.41,bi,12702
2458467.552994,16.114746623357743,0.1651191677633044,13.382006918859403,0.011137460641442252,16.608146883908383,1.61,bE,12702
2458526.6230987,25.39410131069727,0.09953424662365261,12.888233502555495,0.0042604145419548834,17.157709277399608,1.46,bE,12702
2458834.6895491,25.382686637214093,0.10199596109651125,12.888721651766025,0.004367747854648363,17.131183174886093,1.43,bE,12702
2458864.7717782,23.72098233914151,0.16583401231693737,12.962233946846498,0.007598941672690691,16.603456590136545,1.49,bE,12702
2458843.793457,23.59688668264682,0.07296977577424238,12.967928854871708,0.003361247385485946,17.49478308211855,1.38,bE,12702
2458141.595746,15.052522901485158,0.10437067153141633,13.456042380702343,0.007536702175565026,17.106194417015452,1.43,bi,12702
2458149.5742275,24.234607369923154,0.14119348473818494,12.938975652238142,0.006332728099144407,16.778103968936307,1.57,bi,12702
2458362.8656062,21.98852670237965,0.07822275889653285,13.044575294044193,0.003866777391766424,17.419307788090652,2.10,bi,12702
2458459.7170168,14.54255444547185,0.10563834021642782,13.493463876240526,0.007895743713697863,17.093086688996234,1.38,bi,12702
2458412.7743428,25.87129140742379,0.11102859943561609,12.868020352856554,0.004664755939530497,17.039053457780685,1.55,bj,12702
2458133.5418249,21.40391484722948,0.05207649295956054,13.073832585982387,0.0026446042257088852,17.861036287921788,1.67,bj,12702
2458201.6537622,23.77681625454649,0.07699659173157808,12.959681368279671,0.0035198971400689874,17.436461857761905,1.51,bj,12702
2458417.806597,25.832236721434064,0.1411084938442888,12.869660592745154,0.00593749582395128,16.778757720594932,1.64,bj,12702
2458484.7465514,16.919541765405622,0.10118763544374755,13.329094130289882,0.006500563773531145,17.139821992895712,1.55,bj,12702
2458485.709847,22.22072606209552,0.05822011151955705,13.033170008766291,0.0028479145881965904,17.7399580289754,1.56,bj,12702
2458523.6093852,23.364201135193625,0.07485284382315376,12.978688281555105,0.003482326928000198,17.467119849469235,1.58,bj,12702
2458816.7202908,23.468393947962362,0.07884020036455347,12.973857197753542,0.00365154386582605,17.41077131312923,1.59,bj,12702
2458857.6824408,22.98556058317056,0.15321268451098524,12.996427872274284,0.00724522362810278,16.689403806146505,1.50,bj,12702
2458441.4963943,23.813661866728253,0.23635726568746926,12.958000165454877,0.010788348001126626,16.21871821850177,1.61,bp,12702
2458453.3928403,18.8551701285495,0.06993045227853079,13.211489483881206,0.004031327251575614,17.540974768768262,1.45,bp,12702
2458498.2811423,24.450491747440463,0.09979115236942031,12.92934662712472,0.0044362561293336536,17.154910516928002,2.34,bp,12702
2458764.5676102,17.036952569492225,0.07896786297303632,13.321585836436348,0.005038144780660269,17.409014648186655,1.52,bp,12702
2458609.5710431,23.935875585918453,0.14762341025235964,12.952442325254792,0.006703754285453119,16.729752527053293,1.42,bH,12702
2458396.8735417,24.47002014164896,0.09492870156621687,12.928479805216265,0.0042167260455991526,17.209146759845442,1.41,bH,12702
2458431.7739228,24.027352983481602,0.08628140387681174,12.94830080076438,0.0039032237430891123,17.312847604307954,1.57,bH,12702
2458797.8445026,20.168767591429074,0.11930901950089029,13.138367218420369,0.006429927672125303,16.96095741988159,1.45,bH,12702
2458783.8125108,15.35244377051361,0.1296183696116521,13.434621833730397,0.009177010142005879,16.87097422535966,1.38,bH,12702
2458457.7235436,24.068865100907914,0.08623202284713083,12.9464265902001,0.0038942617038021828,17.31346917648625,1.49,bH,12702
2458800.7867656,16.969196332094555,0.19115410706416647,13.325912436170062,0.012244316069208288,16.44918152759037,1.44,bH,12702
2458640.4734053,22.207811319553553,0.06570293864601275,13.033801224861811,0.0032158161212324818,17.608678625548574,1.44,bH,12702
2458184.5075989,19.42780780241695,0.06667579494503585,13.179006126318779,0.0037304100851065372,17.592720105723586,2.07,bi,12702
2458484.7650563,20.21070845557697,0.051249460170681736,13.136111778999277,0.0027562584008657427,17.878417373519234,1.37,bi,12702
2458741.7832989,18.007302116778916,0.14039799944463127,13.261443994808985,0.008474702103946623,16.7842383126904,1.50,bi,12702
2458829.6714283,23.74510232830528,0.1669186260711922,12.961130508552355,0.00764087207118668,16.596378608141404,1.53,bi,12702
2458842.7124817,24.411053265596117,0.08823854468675005,12.931099326384906,0.003929017751610338,17.288494769699053,1.38,bi,12702
2458851.6296051,21.96439903420816,0.07124591207888824,13.04576730959549,0.003525760420796876,17.52074073491672,1.42,bi,12702
2458090.7415316,24.532799853125578,0.13210396572712077,12.92569783295532,0.005853032183621812,16.850350973394633,2.00,bj,12702
2458138.698895,25.423074886596385,0.09519943457960188,12.88699543046658,0.004070225444552015,17.20605468900222,1.64,bj,12702
2458546.667246,22.9612885453454,0.06846325352185845,12.997574981735813,0.0032409583533650984,17.56399677667917,1.53,bj,12702
2458422.8490351,26.274333328777026,0.10951023524982095,12.851236359085913,0.004530385715690387,17.054003831657482,1.59,bj,12702
2458481.7526475,16.256204476158395,0.10719389097258805,13.372517738921541,0.007167423309305118,17.07721552287527,1.60,bj,12702
2458492.7876409,19.771609446497962,0.06493833991507623,13.15996056441493,0.003570025610338311,17.621387656142897,1.62,bj,12702
2458197.6516465,22.535481422008132,0.06253487098038535,13.01789852160218,0.003016251775383102,17.66233496603539,1.60,bj,12702
2458499.8311222,20.45426379599848,0.050172022116001094,13.12310599056099,0.002666182816049144,17.9014865988507,1.62,bj,12702
2458509.560811,16.38293220845232,0.10183458272451668,13.364086536843354,0.00675640736484822,17.132902391000272,1.64,bj,12702
2458878.7913065,22.95852420347177,0.09376238745641251,12.997705702915995,0.004439119763811613,17.222568968480882,1.56,bj,12702
2458881.7817131,22.054653171727715,0.07430488111542284,13.041315040991764,0.0036620922803263724,17.4750972522808,1.57,bj,12702
2458893.5654123,17.14320717493693,0.098486432771195,13.314835438279198,0.006244483270317047,17.169199593026356,1.56,bj,12702
2458228.2423079,17.253607679253452,0.09581372033116509,13.307865825733685,0.006036149083839332,17.199071352382038,1.67,bn,12702
2458831.5138038,23.97201146533597,0.20263698121830642,12.950804430434971,0.009188114589352042,16.385843844105935,1.53,bn,12702
2458172.325213,25.30906754141246,0.10238364884693571,12.891875260283381,0.004397102921770268,17.12706410320611,1.57,bn,12702
2458451.4892391,17.109799325166588,0.10308439425916967,13.316953332573824,0.006548776668860276,17.1196583032314,1.63,bn,12702
2458136.4371713,24.0346852036983,0.07561483633683325,12.947969526548281,0.0034196428536501493,17.45612307020718,1.55,bn,12702
2458720.6689853,21.02195816965849,0.07771666961642504,13.093382703343277,0.004018400198766585,17.426355157555633,1.57,bn,12702
2458441.568891,22.423542103412174,0.05747029081973187,13.023305081289074,0.0027858090896016987,17.75403212438986,1.60,bn,12702
2458598.3598361,24.521771064915797,0.09203731316014897,12.926186038422482,0.004079662823616453,17.242730781820978,1.48,bn,12702
2458926.2824305,19.326918570053493,0.09535582082564752,13.184659080162184,0.005362863767265237,17.204272589138142,1.49,bn,12702
2458643.2075982,20.091734853804695,0.06832847368360151,13.142522026690235,0.0036965488859617797,17.56613631245974,1.49,bn,12702
2458747.5855427,16.55939524037325,0.1345387540057387,13.352454442211508,0.008831106086329397,16.8305221082807,1.51,bn,12702
2458825.4650319,19.35075472834545,0.10660115324975211,13.183320851612779,0.005987922454518024,17.08323585376612,1.53,bn,12702
2458506.4550219,24.35835782323969,0.10046658489686129,12.933445607407375,0.0044831761838359145,17.147586511975707,1.51,bn,12702
2458638.4812815,24.532784491821516,0.09142633807828358,12.925698512793304,0.004050761317617493,17.24996229841213,1.51,bH,12702
2458807.7812612,24.381936485671435,0.13424111143942755,12.932395133263878,0.005984522667030355,16.832926763420204,1.34,bH,12702
2458863.74869,20.72343155194912,0.09875230709145168,13.108911444806674,0.005179618248105395,17.166272484990053,1.40,bH,12702
2458520.6716841,25.3070246651407,0.10302388013017105,12.89196290137279,0.0044249563069581515,17.120295855341677,1.41,bH,12702
2458460.800796,22.17175134444433,0.07846951663038804,13.035565623913302,0.003846919962887354,17.415888167997412,1.47,bH,12702
2458812.8273949,23.935598749668223,0.09389176939417312,12.952454882676257,0.004263786009616225,17.221071802857853,1.44,bH,12702
2458409.7877676,26.08900160134724,0.10860315712888997,12.858921973719319,0.004524776828432198,17.063034485148837,1.41,bH,12702
2458724.9261521,25.648274738951347,0.32365316286525475,12.877420229515764,0.013716201956602603,15.877440972766754,1.53,bH,12702
2458538.6301166,23.64066713235164,0.10117896309563126,12.965916302185274,0.0046520317376787705,17.139915050568312,1.43,bH,12702
2458824.7676068,23.925970531406396,0.09929688283175107,12.952891713538772,0.0045110560610555845,17.160301573542565,1.38,bH,12702
2458490.768353,23.517019453296186,0.08475118652100155,12.971609926243428,0.003917199417939858,17.33227614378487,1.41,bH,12702
2458766.8222505,16.553300371533695,0.16390644861651485,13.35285413300773,0.010762759043821646,16.616150510257313,1.36,bH,12702
2458645.4619971,17.24296229736865,0.13394198969626728,13.308535925798735,0.0084433937002397,16.835348746307854,1.46,bH,12702
2458103.6864546,17.277194383521906,0.08099680151750158,13.306382573609309,0.005095734856894719,17.381470938033395,1.47,bi,12702
2458148.5769988,24.055961342057692,0.1370805980495216,12.947008829328318,0.006193917920599828,16.8102006352326,1.42,bi,12702
2458440.8251283,21.770469903200507,0.053697176294549884,13.055396114428628,0.0026809938523079968,17.827761989927858,1.37,bi,12702
2458151.5687998,24.35203459347445,0.11810605972265069,12.933727492203825,0.005271680745182869,16.971960159605796,1.42,bi,12702
2458467.7487324,15.823189374189909,0.09814595601087313,13.401830557752522,0.006742028073199497,17.172959587168727,1.37,bi,12702
2458566.5783138,24.92135115316766,0.11309224459461026,12.90863666069547,0.004932571756030324,17.01905855194131,1.50,bi,12702
2458557.5936484,22.435667349840546,0.08531630795088935,13.022718141861475,0.004133379047384668,17.325060478536724,1.45,bi,12702
2458533.6426591,15.329031952198601,0.164127460631231,13.43627879859917,0.011638009124510407,16.6146874860052,1.49,bi,12702
2458579.5752648,15.546564350121782,0.11232028948926535,13.420979550232037,0.007853006518641382,17.02649507614656,1.42,bi,12702
2458349.9274334,17.52988932756378,0.10901151870520605,13.290617686665552,0.006759357060800006,17.058959636182248,1.62,bj,12702
2458142.587684,23.55255847243701,0.08046350204315303,12.96997039562533,0.003713410940477135,17.388643284921983,1.59,bj,12702
2458123.6641036,16.98230849713697,0.11067982665337393,13.325073807479598,0.00708408750354071,17.04246943574745,1.72,bj,12702
2458467.6073807,23.56206309997743,0.08665883975563975,12.969532335506033,0.003997714064301486,17.308108436134575,1.53,bj,12702
2458498.5749677,19.6062525460084,0.08959849352478363,13.169079141187265,0.004967275956801454,17.27188884229172,1.53,bj,12702
2458602.5513683,19.135792339633948,0.07445629088319508,13.195449498785743,0.004229286643771282,17.472887117456217,1.68,bj,12702
2458728.9124626,16.066734773687834,0.11813287917720178,13.385246561029785,0.007991997456992129,16.97171363925603,1.56,bj,12702
2458882.6021592,21.355609282493106,0.06725392440619614,13.076285706025443,0.0034230862149080884,17.583346532944596,1.58,bj,12702
2458802.7977171,23.259126430130056,0.13721559887729895,12.983582123783801,0.006412424410351623,16.80913189786134,1.56,bj,12702
2458886.7684309,24.698793696991796,0.1649885728906868,12.91837626580648,0.007260897334342534,16.609005946397936,1.57,bj,12702
2458981.2962942,18.63123498103545,0.08124122173587463,13.224461514071066,0.004739657671096371,17.378199496780404,1.49,bn,12702
2458513.4465446,21.35089302076284,0.0368358222513149,13.076525511013271,0.0018752816189352797,18.236964689829243,1.50,bn,12702
2458636.24494,24.163398107768906,0.08262923274598458,12.942170599181186,0.003716959966432525,17.359806311111406,1.49,bn,12702
2458583.2876418,17.6022761386868,0.165928483924943,13.286143547838208,0.01024623442579163,16.602838248708156,1.59,bn,12702
2458729.6542751,17.028382624728536,0.10277943791448288,13.322132121946002,0.006560621921872641,17.122875015783492,1.52,bn,12702
2458927.3405236,20.59272807907493,0.05412459000348956,13.115780910277486,0.00285688597765393,17.81915406251422,1.61,bn,12702
2458514.4600336,22.810116479792647,0.06378182230802774,13.00474686476772,0.0030393561465385083,17.640898303203727,1.47,bn,12702
2458497.7477835,22.454985242677395,0.06457135535519715,13.021783687326465,0.003125642482608814,17.6275408555443,1.36,bH,12702
2458096.7188061,23.881979459978464,0.08855369862081053,12.954889821067926,0.004030403777932829,17.28462384875447,1.45,bi,12702
2458792.8544041,25.602664358021066,0.13346172737212644,12.879352715274457,0.005666093690137938,16.839248757567862,1.43,bi,12702
2458097.7160718,19.848798307247048,0.04707223568236145,13.155730075558251,0.00257776177558835,17.97072854772077,1.43,bi,12702
2458105.812378,23.24403860900384,0.07254923892917597,12.98428665192543,0.003392606152819405,17.501058459259447,1.42,bi,12702
2458449.778453,22.19702427174093,0.10443321461714393,13.034328729960167,0.005113945109246117,17.10554399526502,1.50,bi,12702
2458761.8004491,17.61641644597436,0.08329712499988477,13.28527170148238,0.005139544330052113,17.35106558146162,1.52,bi,12702
2458188.6010004,21.49778276279456,0.04915504071495047,13.069081447323356,0.0024853443106670624,17.92372046103512,1.41,bi,12702
2458150.5715327,15.769639938244236,0.13693570456451845,13.405511178848823,0.009438589448981299,16.811348859740875,1.59,bi,12702
2458136.541165,18.572160307547193,0.0833894781099938,13.227909563110657,0.004880462777356408,17.349862471869642,1.69,bj,12702
2458132.5420197,25.39822190460292,0.10210146984717454,12.888057339004979,0.004369591656706671,17.130060625913394,1.66,bj,12702
2458088.7297231,22.290693834884845,0.09428610967220453,13.029756655212175,0.004597654185946656,17.21652131960544,1.79,bj,12702
2458803.8280763,21.858143568778317,0.09721751747175168,13.051032436856424,0.004834409395779921,17.183279294397483,1.60,bj,12702
2458740.8789116,15.912439812056736,0.16159770244540053,13.395723687358679,0.011038513178726941,16.63155265695433,1.61,bj,12702
2458410.7947103,16.549036526947262,0.10441661081669112,13.353133835947057,0.006858182705699501,17.10571662981033,1.65,bj,12702
2458379.8718053,24.03860874413322,0.07888083418350547,12.94779230008591,0.0035667637036985184,17.41021187463105,1.62,bj,12702
2458834.4773546,23.464247227480584,0.11920118400582753,12.974049057595947,0.005521869212254811,16.961939188438276,1.56,bn,12702
2458133.4560839,24.48073753370758,0.09221501315760335,12.928004378018926,0.004094390939648149,17.24063653004683,2.26,bn,12702
2458539.3011219,22.99660248800476,0.06363597668170948,12.995906426771171,0.0030078156070011994,17.643383826375683,1.50,bn,12702
2458771.590854,25.358226679507183,0.1351433773080039,12.889768422979643,0.005792793683538506,16.825653691480408,1.66,bn,12702
2458466.5454482,25.234732342636587,0.09059303795173865,12.895068865630602,0.0039021889389897293,17.259903552551485,1.52,bn,12702
2458131.4620156,22.916786814208063,0.06176361637417836,12.999681310540822,0.0029294842321648954,17.675808819395275,1.53,bn,12702
2458509.3357541,21.83592869420036,0.03975553403722211,13.052136453691773,0.0019789649252911256,18.15414663213444,1.47,bn,12702
2458601.3451641,24.044707046714542,0.07645053272563057,12.947516896951717,0.003455995740564013,17.444189321374946,1.48,bn,12702
2458498.3565306,17.72190944104117,0.09025194192646982,13.27878933982791,0.005535517332540562,17.263999223256207,1.53,bn,12702
2458839.5016515,23.838338571719405,0.0783435167257349,12.956875663055333,0.003572228667900579,17.41763295521045,1.57,bn,12702
2458452.4447904,16.60455230159499,0.1032163350790014,13.34949769609392,0.006756681332104035,17.118269525353902,1.55,bn,12702
2458742.8761243,22.908564677543893,0.14407770079388554,13.000070923332082,0.0068361417975961675,16.756148688060346,1.45,bH,12702
2458875.7145783,23.0477760151067,0.07675180231637108,12.993493060545703,0.0036196929381963113,17.43991915508006,1.48,bH,12702
2458649.4502832,24.114089088505718,0.16799247869050177,12.94438846962808,0.007572358202939608,16.589416016299154,1.57,bH,12702
2458411.8147415,23.74621500428497,0.08721064089952323,12.96107963303812,0.003991969872827339,17.30121691625515,1.48,bH,12702
2458454.7143878,21.06473335218022,0.06537827567935964,13.091175707324291,0.0033735695554097107,17.61405695622495,1.41,bH,12702
2458559.5614673,21.681934111023196,0.09833527177998594,13.0598205714956,0.004929733871108121,17.170867305370837,1.48,bH,12702
2458590.4704125,24.563045557794993,0.18867188682842806,12.92436008795969,0.008349051723836673,16.46337262977484,2.28,bH,12702
2458112.6751926,16.519817784954707,0.0890061230415684,13.35505249052125,0.005856347035671223,17.279090900681148,1.49,bi,12702
2458221.5261784,18.089345701738615,0.07449854512827446,13.256508475898787,0.004476484712184585,17.47227113255574,1.49,bi,12702
2458340.9109083,23.802877228217284,0.08180829745925018,12.958491980816067,0.0037357694871565125,17.370647225185202,1.52,bi,12702
2458511.7315914,24.87036321566459,0.09809585353726688,12.910860302512397,0.004287268619009974,17.173513985549473,1.39,bi,12702
2458849.590701,23.56665631245732,0.0776157970469345,12.969320701616398,0.003579845849644394,17.427765307262405,1.37,bi,12702
2458852.5612298,21.86267376249453,0.07151554241567823,13.05080743670089,0.00355557083634419,17.516639519113365,1.38,bi,12702
2458764.7447114,17.815791450409748,0.10127000200314534,13.273052821645088,0.0061785685716096534,17.138938565017554,1.56,bi,12702
2458802.7714039,23.520756075601064,0.13568860788054668,12.97143742717931,0.006270530453502642,16.821282144509166,1.37,bi,12702
